,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,elapsed_sec,_time,N1,N2,PR,Turbine_Exit,Power,Index,Channel_Time,P_NI_Box_P,T_NI_Box_C,P_Oil_psi,P_TM_Cooling_Snake_psi,P_Fuel_psi,P_Inlet_Mass_Flow_1_Pa,P_Inlet_Mass_Flow_2_Pa,P_PT_Exit_Flow_Pressure_5_Pa,P_Combustor_Pa,P_Impeller_Discharge_1_Pa,P_Impeller_Discharge_2_Pa,P_Impeller_Discharge_3_Pa,P_Impeller_Discharge_4_Pa,P_LSSP_Inlet_1_Pa,P_LSSP_Inlet_3_Pa,P_LSSP_Outlet_1_Pa,P_LSSP_Outlet_3_Pa,F_Axial_N,T_Gen_Embedded_pt_1_C,T_Gen_Embedded_pt_2_C,T_Gen_Fluid_in_ntc_C,T_Gen_Fluid_out_ntc_C,P_M_Fuel_psi,P_M_Anulus_psi,P_M_Mixer_psi,M_Fuel_Temp_rtd_C,P_Inlet_Mass_Flow_3_Pa,P_Inlet_Mass_Flow_4_Pa,BM_Inlet_1_Pa,T_Inlet_Air_c,T_Combustor_Can_Boot_c,T_Combustor_Cap_c,T_Seal_Bypass_Flow_1_c,T_Seal_Bypass_Flow_2_c,T_Turbine_Exit_Flow_c,T_Oil_Inlet_Flow_c,T_Oil_Outlet_Flow_c,T_TM_Cooling_Snake_In_c,T_TM_Cooling_Snake_Out_c,T_Heat_Shield_Cavity_c,T_Combustor_Can_Surface_1_c,T_Combustor_Can_Surface_2_c,T_Hot_Section_Housing_1_c,T_Methane_Anulus_c,T_Oil_Sump_Vent_Temperature_c,T_Cross_Duct_Flow_1_c,T_Cross_Duct_Flow_3_c,T_Cross_Duct_Flow_5_c,T_Turbine_Exit_Flow_4_c,xx_M_Annulus_c,xx_M_Exit_c,Ch1 RMS_[ m/s2 ],Ch2 RMS_[ m/s2 ],Ch1 Crest Factor_[ - ],Ch2 Crest Factor_[ - ],run_elapsed_sec,Index_y,t_stamp,atmospheric pressure,bearing temperature,co2 temperature,fuel inlet pressure,fuel inlet temperature,fuel regulator,fuel supply pressure,generator case temperature 1,generator case temperature 2,generator case temperature 3,generator case temperature 4,generator outlet temperature,generator phase1 current,generator phase1 voltage,generator phase2 current,generator phase2 voltage,generator phase3 current,generator phase3 voltage,inlet static pressure,inlet temperature,n1 speed sensor,n2 speed sensor,oil pressure,oil temperature,pt outlet pressure 1,pt outlet pressure 2,pt outlet pressure 3,pt outlet pressure 4,pt outlet temperature 1,pt outlet temperature 2,pt outlet temperature 3,pt outlet temperature 4,turbine outlet temperature 1,turbine outlet temperature 2,relay_st1,relay_st2,relay_st3,relay_st4,relay_st5,n2b analog,n2b speed sensor,N1.1,TET,PWR,voltage,current,power
217,220,220,220,220.0,2:18:08 PM,0.0,2.099999905,1.054431558,747.2000122,0.0168969895218261,220,2:18:08 PM,101447.1891,48.104,39.6606,9.3231,-0.4469,-88.243,-126.7989,4780.1616,4610.4398,4678.3286,4559.5233,4491.6346,4746.2173,5425.1044,4678.3286,4627.412,5900.3254,-810.7694,25.2395,26.0992,23.6495,23.779,3.9056,0.244,0.3425,20.8848,49.3556,120.1233,3.8477,23.001,2295.8569,2295.8569,39.6434,40.7014,725.0784,47.6242,78.7051,29.4748,37.293,85.3614,2295.8569,2295.8569,2295.8569,198.4774,26.4248,38.07,37.6696,38.0192,757.5794,2295.3973,2295.3973,5.0312,8.8519,4.6255,2.3564,220.0,226.0,2:16:07 PM,1.009328365,39.59999847,42.59999847,-0.06234628,23.60000038,0,-4.57109642,31.29999924,28.20000076,43.79999924,42.79999924,27.20000076,0.895182312,6.770833015,0.824652791,6.716579914,0.770399272,6.868489742,0.000436395,26.5,0.0,2.099999905,8.171603203,39.59999847,1.054431558,1.065092325,1.02749896,1.060977697,38.40000153,38.40000153,38.70000076,39.09999847,747.2000122,737.0,1,1.0,0,0,0,1.611328125,0,0.0,742.0,0.0,6.7853008903333345,2.490234375,0.016896989521826174
218,221,221,221,221.0,2:18:09 PM,0.0,2.099999905,1.049132307166667,748.2000223666666,0.0168301653446175,221,2:18:09 PM,101447.1891,48.1088,38.3005,7.9942,-0.3135,-88.243,-125.1582,5917.2976,6307.6577,4814.106,4661.3564,4644.3842,4746.2173,5442.0766,4865.0225,4865.0225,5883.3532,-810.6214,25.4544,26.0992,23.6579,23.779,2.7302,0.4163,0.5209,20.8848,48.1954,117.8031,4.4398,22.9502,2295.9015,2295.9015,39.6098,40.6258,726.1445,47.6961,79.0845,29.6377,37.5432,85.7172,2295.9015,2295.9015,2295.9015,199.0122,26.6668,38.1691,37.717,37.9823,758.3912,2295.4421,2295.4421,4.2846,8.6791,3.3175,2.2982,221.0,226.8333333333333,,1.009328365,39.43333435333333,42.43333435333333,-0.06234628,23.60000038,0,-4.56693999,31.04999987333333,28.03333346,43.63333193166667,42.79999924,26.78333409333333,0.895182312,6.797959884166667,0.8156105176666667,6.7391855715,0.7613570486666666,6.886574188666667,0.000436395,26.25000063333334,0.0,2.099999905,8.171603203,39.59999847,1.049132307166667,1.05916971,1.02749896,1.060977697,38.31666628833333,38.31666628833333,38.61666551833333,38.84999911166666,748.2000223666666,737.3333536666667,1,1.0,0,0,0,1.626398464166667,0,0.0,742.8333333333334,0.0,6.807906548111112,2.472149878333333,0.016830165344617586
219,222,222,222,222.0,2:18:10 PM,0.0,2.099999905,1.049942732,749.7000122,0.0168434874302748,222,2:18:10 PM,101438.7026,48.104,39.1559,6.6465,-0.4162,-89.8837,-123.5175,5917.2976,5323.2713,4780.1616,4576.4955,4389.8015,4746.2173,5543.9096,4881.9947,4898.9669,5866.381,-810.4734,25.6694,26.744,23.662,23.779,3.3702,0.3117,0.3794,20.8807,39.4945,113.1626,4.4398,22.9743,2295.8846,2295.8846,39.4742,40.5433,727.1132,47.7016,79.207,29.5827,37.6429,85.8822,2295.8846,2295.8846,2295.8846,199.2125,26.4944,38.2187,37.6597,37.9877,759.212,2295.3585,2295.3585,4.7575,9.0399,3.567,2.4328,222.0,228.0,2:16:09 PM,1.009328365,39.40000153,42.40000153,-0.06234628,23.60000038,0,-4.566108704,30.89999962,27.79999924,43.59999847,42.79999924,26.39999962,0.895182312,6.803385258,0.813802063,6.759982586,0.759548604,6.906466961,0.000436395,26.20000076,0.0,2.099999905,8.171603203,39.59999847,1.049942732,1.06022954,1.02749896,1.060977697,38.29999924,38.29999924,38.59999847,38.79999924,749.7000122,738.4000244,1,1.0,0,0,0,1.629412532,0,0.0,744.0,0.0,6.823278268333333,2.468532979,0.01684348743027484
220,223,223,223,223.0,2:18:11 PM,0.0,2.099999905,1.049942732,750.1166788666666,0.016884409556991,223,2:18:11 PM,101442.9458,48.104,40.079,5.4228,-0.3648,-88.243,-122.6972,5645.7427,5883.3532,4780.1616,4695.3007,4678.3286,4729.2451,5560.8818,4898.9669,4881.9947,5951.2419,-810.3254,25.2395,26.3141,23.6746,23.7748,3.7518,0.4286,0.5086,20.889,45.2951,112.5825,4.1948,22.8871,2295.7804,2295.7804,39.3228,40.566,728.1175,47.5752,78.7701,29.6483,37.511,86.194,2295.7804,2295.7804,2295.7804,198.8992,26.767,38.1855,37.7858,37.9214,759.9287,2295.4425,2295.4425,4.4587,9.0082,3.4731,2.2215,223.0,228.8333333333333,,1.009328365,39.31666628833333,42.40000153,-0.06234628,23.51666673,0,-4.566108704,30.81666597,27.79999924,43.59999847,42.63333193166667,26.31666597,0.8861400386666667,6.825991313,0.8228443363333333,6.778067032666667,0.759548604,6.915508985166666,0.000436395,26.53333377666666,0.0,2.099999905,8.171603203,39.43333435333333,1.049942732,1.06022954,1.02749896,1.060977697,38.29999924,38.29999924,38.59999847,38.79999924,750.1166788666666,739.3166707333334,1,1.0,0,0,0,1.635440846166666,0,0.0,744.8333333333334,0.0,6.839855776944444,2.468532979,0.016884409556991026
221,224,224,224,224.0,2:18:12 PM,0.0,2.099999905,1.049942732,751.2999878,0.0168033880551305,224,2:18:12 PM,101447.1891,48.104,39.6113,5.0464,-0.3956,-88.243,-124.3379,5764.548,5051.7165,4797.1338,4576.4955,4406.7737,4729.2451,5459.0487,4898.9669,4881.9947,5951.2419,-810.1774,25.2395,25.8843,23.6829,23.7873,4.0226,0.324,0.3855,20.8807,40.0746,106.7819,3.8068,22.9978,2295.8826,2295.8826,39.4384,40.4739,729.036,47.6529,79.4096,29.7856,37.6765,86.5213,2295.8826,2295.8826,2295.8826,199.7153,26.7926,38.3149,37.8465,38.0272,760.7847,2295.5408,2295.5408,5.4723,8.5839,4.7689,2.1537,224.0,230.0,2:16:11 PM,1.009328365,39.29999924,42.40000153,-0.06234628,23.5,0,-4.566108704,30.60000038,27.79999924,43.59999847,42.59999847,26.29999924,0.884331584,6.830512524,0.808376729,6.797959805,0.759548604,6.928168297,0.000436395,27.10000038,0.0,2.099999905,8.171603203,39.40000153,1.049942732,1.06022954,1.02749896,1.060977697,38.29999924,38.29999924,38.59999847,38.79999924,751.2999878,740.2999878,1,1.0,0,0,0,1.654730916,0,0.0,746.0,0.0,6.852213542,2.452256917,0.016803388055130573
222,225,225,225,225.0,2:18:13 PM,0.0,2.099999905,1.056800643666667,752.0500081333333,0.0167308271700125,225,2:18:13 PM,101442.9458,48.104,39.0759,3.9426,-0.529,-89.8837,-125.1582,5645.7427,5628.7705,4797.1338,4678.3286,4627.412,4729.2451,5459.0487,4881.9947,4763.1894,5900.3254,-810.1774,25.6694,26.5291,23.6913,23.804,3.7764,0.4286,0.5148,20.8681,41.8147,103.8815,3.8068,22.9998,2295.8537,2295.8537,39.4244,40.4899,729.8664,47.7012,79.4407,29.6624,37.696,86.7839,2295.8537,2295.8537,2295.8537,198.8239,26.8065,38.1415,37.822,37.9195,761.6386,2295.4011,2295.4011,4.7207,8.7147,4.4001,2.4533,225.0,230.8333333333333,,1.009328365,39.13333193166667,42.40000153,-0.06234628,23.5,0,-4.564030885666667,30.76666609666666,27.96666654,43.34999911166666,42.26666704500001,26.55000019,0.8752893606666666,6.857638994833334,0.7993345064999999,6.816044648333333,0.759548604,6.946252743666666,0.000436395,27.18333403,0.0,2.099999905,8.171603203,39.31666628833333,1.056800643666667,1.066463986666667,1.02749896,1.0598866345,37.966667815,38.04999987333333,38.59999847,38.63333193166667,752.0500081333333,740.9666443,1,1.0,0,0,0,1.650209804333333,0,0.0,746.8333333333334,0.0,6.873312128944444,2.4341724711666664,0.016730827170012518
223,226,226,226,226.0,2:18:14 PM,0.0,2.099999905,1.053309441,753.0,0.0168812628471448,226,2:18:14 PM,101442.9458,48.0991,39.1067,4.0351,-0.488,-89.8837,-125.1582,4746.2173,5017.7721,4814.106,4542.5511,4491.6346,4729.2451,5408.1322,4780.1616,4627.412,5951.2419,-809.9553,25.6694,26.5291,23.6913,23.7957,3.7333,0.2748,0.3363,20.8723,43.5549,100.9812,3.8272,22.8332,2295.7722,2295.7722,39.1999,40.3333,730.6752,47.5252,79.2304,29.6338,37.844,87.0087,2295.7722,2295.7722,2295.7722,199.4538,26.95,38.2971,37.7076,37.9679,762.6366,2295.4439,2295.4439,5.7371,8.681,4.9301,2.5454,226.0,232.0,2:16:13 PM,1.009328365,39.09999847,42.40000153,-0.06234628,23.5,0,-4.563615322,31.20000076,28.0,43.29999924,42.20000076,26.60000038,0.889756978,6.873915195,0.797526062,6.846788406,0.759548604,6.976996899,0.000436395,27.10000038,0.0,2.099999905,8.171603203,39.29999924,1.053309441,1.063596129,1.02749896,1.059668422,37.90000153,38.0,38.59999847,38.59999847,753.0,742.0999756,1,1.0,0,0,0,1.658347845,0,0.0,748.0,0.0,6.8992335,2.446831644,0.016881262847144876
224,227,227,227,227.0,2:18:15 PM,0.0,2.099999905,1.048789421833333,753.8333333333334,0.016820688555814,227,2:18:15 PM,101442.9458,48.1088,40.2206,6.1923,-0.6625,-90.704,-125.1582,5764.548,6681.0456,4831.0782,4661.3564,4746.2173,4729.2451,5425.1044,4881.9947,4881.9947,5883.3532,-809.8813,25.4544,26.744,23.6913,23.804,3.8195,0.4348,0.564,20.8598,42.9749,101.5613,3.8272,22.8091,2295.8868,2295.8868,39.1813,40.3236,731.5732,47.6105,79.583,29.8582,37.7007,87.373,2295.8868,2295.8868,2295.8868,199.9352,26.9907,38.2806,37.8518,37.9571,763.556,2295.5078,2295.5078,4.2133,8.827,3.9237,2.1387,227.0,232.8333333333333,,1.009328365,39.09999847,42.40000153,-0.06234628,23.41666635,0,-4.565693140333334,31.11666711,28.08333365,43.13333193166667,42.11666551833333,26.68333403,0.876193593,6.896520455833333,0.8065682845,6.855830430999999,0.7505063814999999,6.986038923166666,0.000436395,26.93333308,0.0,2.099999905,8.171603203,39.13333193166667,1.048789421833333,1.0586086115,1.02749896,1.0607594845,38.06666564666667,38.1666673,38.59999847,38.59999847,753.8333333333334,743.0166727666666,1,1.0,0,0,0,1.667390068333333,0,0.0,748.8333333333334,0.0,6.912796603333333,2.433268259,0.016820688555814013
225,228,228,228,228.0,2:18:16 PM,0.0,2.099999905,1.050316811,755.9000244,0.0167903788707784,228,2:18:16 PM,101451.4323,48.1088,39.7713,14.302,-0.7343,-89.0634,-123.5175,5781.5201,6290.6855,4797.1338,4678.3286,4848.0503,4746.2173,5543.9096,4881.9947,4881.9947,5866.381,-809.8073,25.6694,26.0992,23.708,23.8082,2.5025,0.5025,0.564,20.864,41.8147,99.241,3.7864,22.8867,2295.814,2295.814,39.1029,40.1671,732.4236,47.5996,79.7543,29.8051,38.1029,87.6814,2295.814,2295.814,2295.814,199.673,27.0051,38.3316,37.8333,37.8962,763.8277,2295.5023,2295.5023,4.658,8.7406,4.0467,2.2567,228.0,234.0,2:16:15 PM,1.009328365,39.09999847,42.40000153,-0.06234628,23.39999962,0,-4.566108704,30.89999962,28.60000038,43.09999847,42.09999847,26.60000038,0.873480916,6.928168297,0.797526062,6.873915195,0.748697937,7.014974117,0.000436395,27.0,0.0,2.099999905,8.171603203,39.09999847,1.050316811,1.06022954,1.02749896,1.059668422,38.09999847,38.20000076,38.59999847,38.59999847,755.9000244,744.9000244,1,1.0,0,0,0,1.678240657,0,0.0,750.0,0.0,6.939019203000001,2.4197049149999996,0.016790378870778482
226,229,229,229,229.0,2:18:17 PM,0.0,2.099999905,1.052102132363636,756.3090986727273,0.0168405475905252,229,2:18:17 PM,101442.9458,48.1088,39.3159,13.8457,-0.7035,-89.0634,-125.1582,5509.9653,5000.7999,4797.1338,4542.5511,4491.6346,4780.1616,5425.1044,4881.9947,4865.0225,5866.381,-809.8073,25.4544,26.0992,23.7163,23.8249,3.3825,0.244,0.3548,20.8598,40.6546,94.6005,3.4393,22.7649,2295.7016,2295.7016,39.0645,40.1304,733.2021,47.6467,79.8811,29.7448,37.9303,87.8704,2295.7016,2295.7016,2295.7016,199.4539,26.5328,38.3667,37.8413,37.9559,764.349,2295.2615,2295.2615,5.5692,8.7095,4.1155,2.1959,229.0,234.4545454545455,,1.009328365,39.00909077,42.49090923,-0.06234628,23.44545433818182,0,-4.566108704,30.94545433818182,28.73636367090909,43.00909077,42.00909077,26.64545509818182,0.8784130378181818,6.933100310181818,0.797526062,6.881313323636364,0.748697937,7.022372245636364,0.000436395,27.04545471818182,0.0,2.099999905,8.171603203,39.09999847,1.052102132363636,1.062269860909091,1.02749896,1.059668422,38.14545405636364,38.29091020090909,38.64545405636364,38.64545405636364,756.3090986727273,745.2636552181818,1,1.0,0,0,0,1.684816891545454,0,0.0,750.4545454545455,0.0,6.9455952931515155,2.424637036818182,0.016840547590525203
227,230,230,230,230.0,2:18:18 PM,0.0,2.099999905,1.053887453727273,756.7181729454546,0.0168907811784273,230,2:18:18 PM,101447.1891,48.104,38.5959,12.3886,-0.8267,-89.0634,-125.1582,5645.7427,4966.8556,4814.106,4695.3007,4491.6346,4729.2451,5476.0209,4915.939,4865.0225,5968.2141,-809.4373,25.4544,26.0992,23.7163,23.8166,3.6041,0.244,0.3917,20.8598,42.9749,94.0205,3.1739,22.7699,2295.8372,2295.8372,38.9398,40.1388,734.0731,47.6481,79.6938,29.9123,37.8574,88.2269,2295.8372,2295.8372,2295.8372,199.5835,27.0368,38.552,37.9659,38.0479,764.9439,2295.5277,2295.5277,5.7561,8.7264,3.8122,2.1514,230.0,234.9090909090909,,1.009328365,38.91818307,42.58181693,-0.06234628,23.49090905636364,0,-4.566108704,30.99090905636364,28.87272696181818,42.91818307,41.91818307,26.69090981636364,0.8833451596363636,6.938032323363636,0.797526062,6.888711452272728,0.748697937,7.029770374272728,0.000436395,27.09090943636364,0.0,2.099999905,8.171603203,39.09999847,1.053887453727273,1.064310181818182,1.02749896,1.059668422,38.19090964272728,38.38181964181818,38.69090964272728,38.69090964272728,756.7181729454546,745.6272860363636,1,1.0,0,0,0,1.691393126090909,0,0.0,750.9090909090909,0.0,6.952171383303031,2.4295691586363635,0.01689078117842735
228,231,231,231,231.0,2:18:19 PM,0.0,2.099999905,1.054244518,757.5999756,0.0168618839426144,231,2:18:19 PM,101438.7026,48.1088,39.8513,11.9618,-0.7959,-91.5244,-125.9785,5272.3548,5611.7984,4797.1338,4678.3286,4491.6346,4712.2729,5543.9096,4898.9669,4898.9669,6002.1585,-809.4373,25.8843,26.9589,23.7163,23.8249,4.0533,0.2809,0.3794,20.8473,41.8147,90.5401,3.2147,22.7425,2295.8438,2295.8438,39.0136,39.9259,734.8274,47.6519,79.7732,29.8716,38.0834,88.5116,2295.8438,2295.8438,2295.8438,199.4077,26.7575,38.5103,37.9082,38.0763,765.5474,2295.4922,2295.4922,6.4747,9.1599,3.9643,2.3027,231.0,236.0,2:16:18 PM,1.009328365,38.79999924,42.70000076,-0.06234628,23.5,0,-4.566108704,31.0,29.29999924,42.90000153,41.90000153,26.70000076,0.868055522,6.966145992,0.797526062,6.922742844,0.748697937,7.063801765,0.000436395,27.60000038,0.0,2.099999905,8.171603203,39.09999847,1.054244518,1.064718246,1.02749896,1.059668422,38.20000076,38.40000153,38.70000076,38.70000076,757.5999756,746.2999878,1,1.0,0,0,0,1.699942112,0,0.0,752.0,0.0,6.984230200333333,2.414279521,0.016861883942614495
229,232,232,232,232.0,2:18:20 PM,0.0,2.099999905,1.057985107166667,758.2666829333333,0.0167191926359407,232,2:18:20 PM,101442.9458,48.1184,39.4759,11.1544,-0.7446,-90.704,-123.5175,5645.7427,4898.9669,4915.939,4678.3286,4695.3007,4865.0225,5679.6871,5068.6886,5017.7721,5866.381,-809.2892,25.6694,26.744,23.733,23.8291,5.3764,0.3609,0.4594,20.8514,40.0746,90.5401,3.1943,22.8665,2295.7471,2295.7471,38.6343,39.8418,736.081,47.4723,80.2914,30.0066,38.0541,88.8164,2295.7471,2295.7471,2295.7471,198.1974,25.0765,38.5108,38.0818,38.0424,766.3159,2295.4604,2295.4604,6.3195,8.7578,4.6928,2.2984,232.0,236.8333333333333,,1.009328365,38.79999924,42.70000076,-0.06234628,23.5,0,-4.5681873165,31.33333301666666,29.38333289,43.15000088833334,42.15000088833334,27.19999949333333,0.8544921878333334,6.979709227833333,0.783962677,6.949869712333333,0.748697937,7.081886211666666,0.000436395,27.68333403,0.0,2.099999905,8.171603203,39.09999847,1.057985107166667,1.067056139333333,1.02749896,1.0607594845,38.36666806833333,38.56666564666667,38.70000076,38.70000076,758.2666829333333,746.8000183,1,1.0,0,0,0,1.707477331166667,0,0.0,752.8333333333334,0.0,7.003821717277778,2.3871528018333334,0.016719192635940797
230,233,233,233,233.0,2:18:21 PM,0.0,2.099999905,1.058733225,759.2999878,0.0166905268257472,233,2:18:21 PM,101451.4323,48.1233,39.5313,9.2474,-0.878,-89.8837,-120.2362,6019.1306,6324.6299,5187.4939,5051.7165,5068.6886,5374.1879,6036.1028,5374.1879,5442.0766,5883.3532,-809.2892,25.6694,26.3141,23.7414,23.8416,7.4134,0.4163,0.5209,20.8473,38.9144,88.7999,3.1943,22.8101,2295.831,2295.831,38.4562,39.7292,740.4674,47.4924,80.0784,30.1267,38.4503,89.1696,2295.831,2295.831,2295.831,198.1272,24.4656,38.4777,38.1506,38.0836,772.8915,2295.567,2295.567,5.7524,8.8824,5.108,2.3395,233.0,238.0,2:16:20 PM,1.009328365,38.79999924,42.70000076,-0.06234628,23.5,0,-4.568603039,31.79999924,29.39999962,43.20000076,41.90000153,27.5,0.851779521,6.982421875,0.78125,6.955295086,0.748697937,7.085503101,0.000436395,27.70000076,0.0,2.099999905,8.171603203,39.09999847,1.058733225,1.067523718,1.02749896,1.060977697,38.40000153,38.59999847,38.70000076,38.70000076,759.2999878,747.5,1,1.0,0,0,0,1.705367446,0,0.0,753.0,0.0,7.007740020666667,2.3817274580000003,0.01669052682574729
231,234,234,234,234.0,2:18:22 PM,0.0,2.099999905,1.062318046666667,760.0500081333333,0.0168361126797465,234,2:18:22 PM,101434.4593,48.1136,37.6605,8.5283,-0.8061,-89.0634,-123.5175,6273.7133,6239.769,5459.0487,5323.2713,5323.2713,5611.7984,6409.4908,5764.548,5781.5201,5900.3254,-808.9932,25.4544,26.3141,23.7456,23.8374,7.7027,0.5025,0.5825,20.8431,41.8147,88.7999,3.2351,22.9533,2295.7509,2295.7509,38.3955,39.7022,746.4423,47.5282,80.2938,30.1238,38.6836,89.4442,2295.7509,2295.7509,2295.7509,198.5129,24.6333,38.369,37.9927,38.0246,784.4606,2295.4872,2295.4872,8.7881,9.3754,4.1435,2.165,234.0,238.8333333333333,,1.009328365,38.88333448166667,42.86666806833333,-0.06234628,23.5,0,-4.5665244265,31.46666622333333,29.15000025333333,43.11666551833333,41.73333422166667,27.41666635,0.8653428551666666,7.009548743333333,0.7902922233333334,6.9688587185,0.7396556636666667,7.108109156,0.000436395,27.28333409333333,0.0,2.099999905,8.171603203,39.18333371166667,1.062318046666667,1.071108539666667,1.02749896,1.064094821166666,38.40000153,38.59999847,38.86666806833333,38.86666806833333,760.0500081333333,750.3333536666667,1,1.0,0,0,0,1.717423776833333,0,0.0,755.5,0.0,7.028838872611111,2.395290742166667,0.01683611267974659
232,235,235,235,235.0,2:18:23 PM,0.0,2.099999905,1.064344168,763.2000122,0.0168972738279759,235,2:18:23 PM,101442.9458,48.1136,39.5313,6.5624,-0.6933,-89.8837,-124.3379,6154.9081,6596.1847,5492.9931,5306.2991,5255.3826,5611.7984,6443.4351,5781.5201,5764.548,5866.381,-808.9192,25.6694,26.744,23.7539,23.8583,9.315,0.4901,0.5209,20.8347,37.1742,81.2591,3.1943,22.8319,2295.6728,2295.6728,38.1508,39.7518,752.5727,47.4981,80.3271,30.0281,38.3672,89.6936,2295.6728,2295.6728,2295.6728,198.0248,25.0384,38.4187,38.118,38.18,796.9356,2295.5388,2295.5388,11.017,9.31,3.7886,2.2152,235.0,240.0,2:16:22 PM,1.009328365,38.90000153,43.20000076,-0.06234628,23.5,0,-4.566108704,31.0,28.89999962,43.09999847,41.59999847,27.39999962,0.851779521,7.074652672,0.792100668,7.036675453,0.737847209,7.172308922,0.000436395,27.20000076,0.0,2.099999905,8.171603203,39.20000076,1.064344168,1.073695898,1.02749896,1.067710876,38.40000153,38.59999847,38.90000153,38.90000153,763.2000122,757.2000122,1,1.0,0,0,0,1.746961832,0,0.0,760.0,0.0,7.094545682333333,2.3817273979999998,0.0168972738279759
233,236,236,236,236.0,2:18:24 PM,0.0,2.200000008333333,1.059668382166667,767.0333252,0.0170731959838043,236,2:18:24 PM,101442.9458,48.1136,39.919,4.8362,-0.5393,-90.704,-120.2362,5526.9375,5408.1322,4949.8834,4695.3007,4610.4398,5051.7165,5798.4923,5170.5217,5204.4661,5866.381,-808.7712,25.4544,26.744,23.7539,23.8541,8.2073,0.3425,0.4655,20.8306,33.6939,77.1986,3.1739,22.9471,2295.7784,2295.7784,38.2577,39.5924,758.6309,47.4544,80.6714,30.1143,38.3766,90.228,2295.7784,2295.7784,2295.7784,197.2859,25.2234,38.4654,38.108,38.1039,808.932,2295.6227,2295.6227,8.4677,8.49,4.042,2.5673,236.0,240.8333333333333,,1.009328365,38.81666628833333,43.20000076,-0.06234628,23.5,0,-4.564030885666667,30.91666635,28.89999962,42.93333435333333,41.43333435333333,27.31666597,0.8653428551666666,7.137948433666667,0.792100668,7.095450003833333,0.7288049856666666,7.231083472833333,0.000436395,27.69999949333333,0.0,2.200000008333333,8.171603203,39.20000076,1.059668382166667,1.069020112166667,1.02749896,1.062879125166666,38.56666564666667,38.59999847,38.90000153,38.90000153,767.0333252,764.0333557,1,1.0,0,0,0,1.760525167,0,0.0,765.8333333333334,0.0,7.154827303444445,2.3862485088333334,0.017073195983804326
234,237,237,237,237.0,2:18:25 PM,0.0,2.220000029,1.049007654,773.7000122,0.0169705164100941,237,2:18:25 PM,101447.1891,48.1233,40.0975,7.2352,-0.4059,-85.782,-116.9548,4661.3564,5221.4382,4033.3858,3948.5249,3812.7475,4186.1354,4932.9112,4287.9685,4254.0241,6002.1585,-808.8452,25.6694,26.3141,23.7706,23.8625,9.2473,0.244,0.3055,20.8222,33.6939,80.0989,3.1943,22.9106,2295.7273,2295.7273,38.1074,39.5096,764.3052,47.557,81.0598,30.1255,38.7331,90.4108,2295.7273,2295.7273,2295.7273,197.2215,26.0753,38.2988,37.8098,38.0126,816.9845,2295.4161,2295.4161,5.7664,8.4722,3.5525,2.2359,237.0,242.0,2:16:24 PM,1.009328365,38.79999924,43.20000076,-0.06234628,23.5,0,-4.566108704,31.20000076,28.89999962,42.90000153,41.40000153,27.29999924,0.857204854,7.12890625,0.792100668,7.074652672,0.726996541,7.221137047,0.000436395,27.79999924,0.0,2.220000029,8.171603203,39.20000076,1.049007654,1.058733225,1.02749896,1.061912775,38.59999847,38.59999847,38.90000153,38.90000153,773.7000122,774.4000244,1,1.0,0,0,0,1.737919688,0,0.0,774.0,0.0,7.141565322999999,2.3763020630000002,0.016970516410094158
235,238,238,238,238.0,2:18:26 PM,0.0,2.069999973166667,1.044799367333333,778.7833252,0.0164829438594992,238,2:18:26 PM,101438.7026,48.1233,39.3344,13.8604,-0.5393,-89.0634,-116.9548,4237.0519,4169.1632,3795.7753,3659.9979,3592.1092,3999.4414,4542.5511,4016.4136,3880.6362,6002.1585,-808.6972,25.8843,26.3141,23.7748,23.875,9.3827,0.2255,0.2871,20.818,23.2527,69.0777,2.5613,22.955,2295.7404,2295.7404,37.973,39.2734,769.0851,47.567,81.009,30.2238,38.5405,90.9081,2295.7404,2295.7404,2295.7404,197.6668,26.0903,38.2678,37.7866,37.9304,819.4753,2295.7516,2295.7516,4.6409,8.3242,4.1626,2.1051,238.0,242.8333333333333,,1.009328365,38.79999924,43.36666806833333,-0.06234628,23.5,0,-4.570265134,31.78333314333333,28.81666597,42.81666628833333,41.40000153,27.46666654,0.8436415198333334,7.011357148333333,0.778537283,6.948061148666667,0.726996541,7.090024312,0.000436395,28.21666590666666,0.0,2.069999973166667,8.171603203,39.11666551833333,1.044799367333333,1.0551485025,1.026407798333333,1.056925256666667,38.43333435333333,38.34999911166666,38.81666628833333,38.81666628833333,778.7833252,781.2333170666667,1,0.1666666666666667,0,0,0,1.679144938833333,0,0.0,779.8333333333334,0.0,7.016480869666666,2.3491753438333336,0.016482943859499197
