,Unnamed: 0.1,Unnamed: 0,elapsed_sec,_time,N1,N2,PR,Turbine_Exit,Power,ACC_NI_CH1_FFT,ACC_NI_CH1_RMS,ACC_NI_CH2_FFT,ACC_NI_CH2_RMS,ACC_NI_CH3_FFT,ACC_NI_CH3_RMS,CV_PLC_Control_Call,CV_PLC_Control_Mode,CV_PLC_Diag,CV_PLC_Fuel_Call,CV_PLC_Fuel_Signal_AO,CV_PLC_Fuel_Temp_Set,CV_PLC_N1_Max,CV_PLC_N2_Max,CV_PLC_Passive_kW,CV_PLC_Stage,CV_PLC_Target_N2,CV_PLC_Volt_Max,DO_PLC_Air_Valve,DO_PLC_Fuel_Enable,DO_PLC_Fuel_Heater,DO_PLC_Igniter,DO_PLC_System_Enable,FP_PLC_Fuel_1,FP_PLC_Oil_Inlet_1,F_PLC_Axial_Force_1,I_PLC_Phase_1,I_PLC_Phase_2,I_PLC_Phase_3,N_PLC_N1,N_PLC_N2,N_PLC_N2b,P_PLC_Bellmouth_Pressure_1,P_PLC_Inlet_MF,P_PLC_PT_Exit_1,P_PLC_PT_Exit_2,P_PLC_PT_Exit_3,P_PLC_Turbine_Diffuser_Exit,T_PLC_Bellmouth_1,T_PLC_Bellmouth_2,T_PLC_Fuel_Inlet_1,T_PLC_Inlet_1,T_PLC_LP_Outlet_1,T_PLC_N2_Front_Bearing_1,T_PLC_N2_Front_Bearing_2,T_PLC_Oil_Inlet_1,T_PLC_Oil_Outlet_1,T_PLC_PT_Outlet_Duct_1,T_PLC_PT_Outlet_Duct_2,T_PLC_Recuperator_HP_Outlet_1,T_PLC_Recuperator_HP_Outlet_2,T_PLC_Turbine_Exit_1,T_PLC_Turbine_Exit_2,VF_PLC_Fuel,V_PLC_Phase_1,V_PLC_Phase_2,V_PLC_Phase_3,cc_call,cc_fuel_manual,cc_ll,cc_max_dec,cc_max_inc,cc_n2_setpoint,cv_control_mode,cv_et,cv_n1_max,cv_n2_max,cv_pid_d,cv_pid_i,cv_pid_p,cv_stage,cv_v_max,spare_420,spare_tc,fuel_gph,fuel_kgs
362,362,362,99.203356,2023-01-19 00:14:08.472544+00:00,0.0,20.1,1.723085780080599,683.25,5.555,1360.0,49.00382722541925,240.0,8.476353391024404,240.0,9.394659272871715,50.0,100.0,0.0,63.0,63.0,70.0,100.0,25.0,5.555,50.0,0.0,90.0,0.0,1.0,1.0,0.0,1.0,104.035,40.535,-0.2199999999999999,24.815,24.76,24.505,0.0,20.1,0.0,0.59,124.455,73.92,72.52000000000001,73.36,-1.1,-3276.8,-3276.8,67.45,-3276.8,264.15,-3276.8,-3276.8,28.8,25.95,-3276.8,-3276.8,-3276.8,-3276.8,683.25,769.25,0.3,74.935,74.765,75.36,50.0,63.0,0.0,1.0,1.0,20.0,100.0,100.95,100.0,25.0,0.0,1.0,10.0,50.0,90.0,59.26,-211.45,4.755099183443801,0.004085
363,363,363,99.542301,2023-01-19 00:14:08.811489+00:00,0.0,20.16,1.723085780080599,683.1,5.57,1360.0,50.90542682794838,240.0,7.912910904063551,240.0,9.234736896533946,50.0,100.0,0.0,63.0,63.0,70.0,100.0,25.0,5.57,50.0,0.0,90.0,0.0,1.0,1.0,0.0,1.0,103.8,40.46,0.14,24.85,24.79,24.52,0.0,20.16,0.0,0.59,124.41,73.94,72.67,73.19,-1.1,-3276.8,-3276.8,67.4,-3276.8,303.0,-3276.8,-3276.8,28.8,25.9,-3276.8,-3276.8,-3276.8,-3276.8,683.1,769.1,0.3,75.04,74.88,75.47,50.0,63.0,0.0,1.0,1.0,20.0,100.0,101.2,100.0,25.0,0.0,1.0,10.0,50.0,90.0,59.26,-203.2,4.755099183443801,0.004085
364,364,364,99.764033,2023-01-19 00:14:09.033221+00:00,0.0,20.16,1.724434575211777,682.95,5.585,1360.0,52.80702643047749,240.0,7.3494684171027,240.0,9.074814520196178,50.0,100.0,0.0,63.0,63.0,70.0,100.0,25.0,5.585,50.0,0.0,90.0,0.0,1.0,1.0,0.0,1.0,103.91,40.52,-0.145,24.88,24.825,24.55,0.0,20.16,0.0,0.59,124.41,73.995,72.725,73.49000000000001,-1.1,-3276.8,-3276.8,67.4,-3276.8,307.05,-3276.8,-3276.8,28.8,25.95,-3276.8,-3276.8,-3276.8,-3276.8,682.95,768.7,0.3,75.135,74.96000000000001,75.57,50.0,63.0,0.0,1.0,1.0,20.0,100.0,101.5,100.0,25.0,0.0,1.0,10.0,50.0,90.0,59.26,-207.1,4.755099183443801,0.004085
365,365,365,100.092173,2023-01-19 00:14:09.361361+00:00,0.0,20.16,1.725783370342956,682.8,5.6,1360.0,52.27125752550101,240.0,7.947685470127876,240.0,9.496465345372602,50.0,100.0,0.0,63.0,63.0,70.0,100.0,25.0,5.6,50.0,0.0,90.0,0.0,1.0,1.0,0.0,1.0,104.02,40.58,-0.43,24.91,24.86,24.58,0.0,20.16,0.0,0.59,124.41,74.05,72.78,73.79,-1.1,-3276.8,-3276.8,67.4,-3276.8,311.1,-3276.8,-3276.8,28.8,26.0,-3276.8,-3276.8,-3276.8,-3276.8,682.8,768.3,0.3,75.23,75.04,75.67,50.0,63.0,0.0,1.0,1.0,20.0,100.0,101.8,100.0,25.0,0.0,1.0,10.0,50.0,90.0,59.26,-211.0,4.755099183443801,0.004085
366,366,366,100.338636,2023-01-19 00:14:09.607824+00:00,0.0,20.22,1.726704498725224,682.5999999999999,5.615,1360.0,51.73548862052452,240.0,8.545902523153051,240.0,9.918116170549029,50.0,100.0,0.0,63.0,63.0,70.0,100.0,25.0,5.615,50.0,0.0,90.0,0.0,1.0,1.0,0.0,1.0,103.965,40.57,-0.43,24.93,24.885,24.61,0.0,20.22,0.0,0.59,124.32,74.03,73.005,73.86500000000001,-1.1,-3276.8,-3276.8,67.35,-3276.8,285.5,-3276.8,-3276.8,28.8,26.05,-3276.8,-3276.8,-3276.8,-3276.8,682.5999999999999,768.15,0.3,75.33000000000001,75.135,75.77000000000001,50.0,63.0,0.0,1.0,1.0,20.0,100.0,102.05,100.0,25.0,0.0,1.0,10.0,50.0,90.0,59.26,-203.8,4.755099183443801,0.004085
367,367,367,100.642691,2023-01-19 00:14:09.911879+00:00,0.0,20.28,1.727625627107492,682.4,5.63,1360.0,51.68703870478,240.0,8.621340731780194,240.0,9.924721756158911,50.0,100.0,0.0,63.0,63.0,70.0,100.0,25.0,5.63,50.0,0.0,90.0,0.0,1.0,1.0,0.0,1.0,103.91,40.56,-0.43,24.95,24.91,24.64,0.0,20.28,0.0,0.59,124.23,74.01,73.23,73.94,-1.1,-3276.8,-3276.8,67.3,-3276.8,259.9,-3276.8,-3276.8,28.8,26.1,-3276.8,-3276.8,-3276.8,-3276.8,682.4,768.0,0.3,75.43,75.23,75.87,50.0,63.0,0.0,1.0,1.0,20.0,100.0,102.3,100.0,25.0,0.0,1.0,10.0,50.0,90.0,59.26,-196.6,4.755099183443801,0.004085
368,368,368,100.887855,2023-01-19 00:14:10.157043+00:00,0.0,20.31,1.727066370589687,682.25,5.640000000000001,1360.0,51.63858878903548,240.0,8.696778940407338,240.0,9.9313273417688,50.0,100.0,0.0,63.0,63.0,70.0,100.0,25.0,5.640000000000001,50.0,0.0,90.0,0.0,1.0,1.0,0.0,1.0,104.01,40.465,0.3649999999999999,24.97,24.93,24.665,0.0,20.31,0.0,0.59,124.33,74.03,73.245,73.735,-1.1,-3276.8,-3276.8,67.3,-3276.8,309.95,-3276.8,-3276.8,28.75,26.1,-3276.8,-3276.8,-3276.8,-3276.8,682.25,767.8,0.3,75.505,75.315,75.945,50.0,63.0,0.0,1.0,1.0,20.0,100.0,102.6,100.0,25.0,0.0,1.0,10.0,50.0,90.0,59.26,-189.35,4.755099183443801,0.004085
369,369,369,101.19268799999999,2023-01-19 00:14:10.461876+00:00,0.0,20.34,1.726507114071881,682.1,5.65,1360.0,51.61387629854367,240.0,8.524891858425235,240.0,9.848520792455162,50.0,100.0,0.0,63.0,63.0,70.0,100.0,25.0,5.65,50.0,0.0,90.0,0.0,1.0,1.0,0.0,1.0,104.11,40.37,1.16,24.99,24.95,24.69,0.0,20.34,0.0,0.59,124.43,74.05,73.26,73.53,-1.1,-3276.8,-3276.8,67.3,-3276.8,360.0,-3276.8,-3276.8,28.7,26.1,-3276.8,-3276.8,-3276.8,-3276.8,682.1,767.6,0.3,75.58,75.4,76.02,50.0,63.0,0.0,1.0,1.0,20.0,100.0,102.9,100.0,25.0,0.0,1.0,10.0,50.0,90.0,59.26,-182.1,4.755099183443801,0.004085
370,370,370,101.47654399999999,2023-01-19 00:14:10.745732+00:00,0.0,20.34,1.725701126737397,681.95,5.66,1360.0,51.58916380805186,240.0,8.353004776443132,240.0,9.765714243141524,50.0,100.0,0.0,63.0,63.0,70.0,100.0,25.0,5.66,50.0,0.0,90.0,0.0,1.0,1.0,0.0,1.0,104.125,40.29,1.015,25.01,24.97,24.715,0.0,20.34,0.0,0.59,124.475,74.07,73.055,73.47,-1.1,-3276.8,-3276.8,67.25,-3276.8,339.0,-3276.8,-3276.8,28.7,26.1,-3276.8,-3276.8,-3276.8,-3276.8,681.95,767.4000000000001,0.3,75.655,75.47,76.09,50.0,63.0,0.0,1.0,1.0,20.0,100.0,103.15,100.0,25.0,0.0,1.0,10.0,50.0,90.0,59.26,-185.25,4.755099183443801,0.004085
371,371,371,101.74144199999999,2023-01-19 00:14:11.010630+00:00,0.0,20.34,1.724895139402912,681.8,5.67,1360.0,53.4483360204402,240.0,7.944020155351319,240.0,9.51704039428984,50.0,100.0,0.0,63.0,63.0,70.0,100.0,25.0,5.67,50.0,0.0,90.0,0.0,1.0,1.0,0.0,1.0,104.14,40.21,0.87,25.03,24.99,24.74,0.0,20.34,0.0,0.59,124.52,74.09,72.85,73.41,-1.1,-3276.8,-3276.8,67.2,-3276.8,318.0,-3276.8,-3276.8,28.7,26.1,-3276.8,-3276.8,-3276.8,-3276.8,681.8,767.2,0.3,75.73,75.54,76.16,50.0,63.0,0.0,1.0,1.0,20.0,100.0,103.4,100.0,25.0,0.0,1.0,10.0,50.0,90.0,59.26,-188.4,4.755099183443801,0.004085
372,372,372,101.944915,2023-01-19 00:14:11.214103+00:00,0.0,20.4,1.729023768402007,681.5999999999999,5.68,1360.0,55.30750823282852,240.0,7.535035534259507,240.0,9.268366545438155,50.0,100.0,0.0,63.5,63.5,70.0,100.0,25.0,5.68,50.0,0.0,90.0,0.0,1.0,1.0,0.0,1.0,106.035,40.2,0.2199999999999999,25.05,25.005,24.755,0.0,20.4,0.0,0.59,124.42,74.35,73.15,74.10499999999999,-1.1,-3276.8,-3276.8,67.2,-3276.8,357.35,-3276.8,-3276.8,28.75,26.15,-3276.8,-3276.8,-3276.8,-3276.8,681.5999999999999,766.9000000000001,0.3,75.78999999999999,75.61000000000001,76.22999999999999,50.0,63.5,0.0,1.0,1.0,20.0,100.0,103.7,100.0,25.0,0.0,1.0,10.0,50.0,90.0,59.26,-182.85,4.755099183443801,0.004085
373,373,373,102.292402,2023-01-19 00:14:11.561590+00:00,0.0,20.46,1.733152397401102,681.4,5.69,1360.0,55.70053761896097,240.0,7.189991877802681,120.0,9.057703209742012,50.0,100.0,0.0,64.0,64.0,70.0,100.0,25.0,5.69,50.0,0.0,90.0,0.0,1.0,1.0,0.0,1.0,107.93,40.19,-0.43,25.07,25.02,24.77,0.0,20.46,0.0,0.59,124.32,74.61,73.45,74.8,-1.1,-3276.8,-3276.8,67.2,-3276.8,396.7,-3276.8,-3276.8,28.8,26.2,-3276.8,-3276.8,-3276.8,-3276.8,681.4,766.6,0.3,75.85,75.68,76.3,50.0,64.0,0.0,1.0,1.0,20.0,100.0,104.0,100.0,25.0,0.0,1.0,10.0,50.0,90.0,59.26,-177.3,4.755099183443801,0.004085
374,374,374,102.495103,2023-01-19 00:14:11.764291+00:00,0.0,20.46,1.73764289826466,681.25,5.705,1360.0,56.09356700509342,240.0,6.844948221345856,0.0,8.847039874045866,50.0,100.0,0.0,64.0,64.0,70.0,100.0,25.0,5.705,50.0,0.0,90.0,0.0,1.0,1.0,0.0,1.0,108.065,40.42,-0.36,25.105,25.05,24.805,0.0,20.46,0.0,0.59,124.4,75.02000000000001,73.975,75.22999999999999,-1.1,-3276.8,-3276.8,67.15,-3276.8,410.35,-3276.8,-3276.8,28.8,26.3,-3276.8,-3276.8,-3276.8,-3276.8,681.25,766.45,0.3,75.96,75.78,76.405,50.0,64.0,0.0,1.0,1.0,20.0,100.0,104.25,100.0,25.0,0.0,1.0,10.0,50.0,90.0,59.26,-171.6,4.755099183443801,0.004085
375,375,375,102.842522,2023-01-19 00:14:12.111710+00:00,0.0,20.46,1.742133399128218,681.1,5.72,1360.0,56.94174519237928,240.0,7.207562843768418,120.0,9.182262975783951,50.0,100.0,0.0,64.0,64.0,70.0,100.0,25.0,5.72,50.0,0.0,90.0,0.0,1.0,1.0,0.0,1.0,108.2,40.65,-0.29,25.14,25.08,24.84,0.0,20.46,0.0,0.59,124.48,75.43,74.5,75.66,-1.1,-3276.8,-3276.8,67.1,-3276.8,424.0,-3276.8,-3276.8,28.8,26.4,-3276.8,-3276.8,-3276.8,-3276.8,681.1,766.3,0.3,76.07,75.88,76.51,50.0,64.0,0.0,1.0,1.0,20.0,100.0,104.5,100.0,25.0,0.0,1.0,10.0,50.0,90.0,59.26,-165.9,4.755099183443801,0.004085
