,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,elapsed_sec,_time,N1,N2,PR,Turbine_Exit,Power,Index,Elapsed Time (s),Channel_NI,Ch1 RMS_NI,Ch2 RMS_NI,Ch1 Crest Factor_NI,Ch2 Crest Factor_NI,P_NI_Box_NI,T_NI_Box_NI,P_Oil_NI,P_TM_Cooling_Snake_NI,P_Fuel_NI,P_Inlet_Mass_Flow_1_NI,P_Inlet_Mass_Flow_2_NI,P_PT_Exit_Flow_Pressure_5_NI,P_Combustor_NI,P_Impeller_Discharge_1_NI,P_Impeller_Discharge_2_NI,P_Impeller_Discharge_3_NI,P_Impeller_Discharge_4_NI,P_LSSP_Inlet_1_NI,P_LSSP_Inlet_3_NI,P_LSSP_Outlet_1_NI,P_LSSP_Outlet_3_NI,F_Axial_NI,T_Gen_Embedded_pt_1_NI,T_Gen_Embedded_pt_2_NI,T_Gen_Fluid_in_ntc_NI,T_Gen_Fluid_out_ntc_NI,N2_Banner_ai_NI,N2_Reluctance_ai_NI,N1_ai_NI,T_Inlet_Air_NI,T_Combustor_Can_Boot_NI,T_Combustor_Cap_NI,T_Seal_Bypass_Flow_1_NI,T_Seal_Bypass_Flow_2_NI,T_Turbine_Exit_Flow_NI,T_Oil_Inlet_Flow_NI,T_Oil_Outlet_Flow_NI,T_TM_Cooling_Snake_In_NI,T_TM_Cooling_Snake_Out_NI,T_Heat_Shield_Cavity_NI,T_Combustor_Can_Surface_1_NI,T_Combustor_Can_Surface_2_NI,T_Hot_Section_Housing_1_NI,T_Hot_Section_Housing_2_NI,T_Oil_Sump_Vent_Temperature_NI,T_Cross_Duct_Flow_1_NI,T_Cross_Duct_Flow_3_NI,T_Cross_Duct_Flow_5_NI,T_Turbine_Exit_Flow_4_NI,Water_dt_C_NI,atmospheric pressure_PLC,bearing temperature_PLC,co2 temperature_PLC,fuel inlet pressure_PLC,fuel inlet temperature_PLC,fuel regulator_PLC,fuel supply pressure_PLC,generator case temperature 1_PLC,generator case temperature 2_PLC,generator case temperature 3_PLC,generator case temperature 4_PLC,generator outlet temperature_PLC,generator phase1 current_PLC,generator phase1 voltage_PLC,generator phase2 current_PLC,generator phase2 voltage_PLC,generator phase3 current_PLC,generator phase3 voltage_PLC,inlet static pressure_PLC,inlet temperature_PLC,n1 speed sensor_PLC,n2 speed sensor_PLC,oil pressure_PLC,oil temperature_PLC,pt outlet pressure 1,pt outlet pressure 2_PLC,pt outlet pressure 3_PLC,pt outlet pressure 4_PLC,pt outlet temperature 1_PLC,pt outlet temperature 2_PLC,pt outlet temperature 3_PLC,pt outlet temperature 4_PLC,turbine outlet temperature 1_PLC,turbine outlet temperature 2_PLC,relay_st1_PLC,relay_st2_PLC,relay_st3_PLC,relay_st4_PLC,relay_st5_PLC,n2b analog_PLC,n2b speed sensor_PLC,Power [kW],Power(kW)_PLC
686,686,686,686,168.0,2023-04-25 15:16:20,85.87199402,31.61999893,2.696014404,559.5999756,13.55208343,686,171.3954906,3:16:20 PM,51.4192,34.0504,3.6624,2.4302,102333.5153,43.4988,38.5813,-0.105,83.1439,-1274.0941,-1488.1728,170463.3729,160738.2249,135568.3014,136416.9154,133446.7668,134753.6321,155850.1966,154068.1036,163012.5168,159516.2176,-900.4194,33.9558,35.8891,22.4264,24.3958,37.3036,40.2275,99.8623,20.0881,191.2065,69.2591,171.62,170.7032,576.6316,56.4526,111.8124,29.1824,41.8595,78.982,154.93,116.7449,80.8747,90.2813,25.9583,153.3857,154.5113,153.9407,583.9993,1.9694,1.020129561,98.09999847,150.3000031,0.000748155,19.60000038,35.0,-4.615984917,20.70000076,20.39999962,157.5,169.5,354.0,37.92317581,0.965711832,35.95377731,0.743272603,39.0570755,0.949435771,0.054893672,795.4000244,85.87199402,31.61999893,0,100.8000031,2.696014404,2.712660313,1.216027498,2.704430819,153.6999969,152.3999939,154.8000031,152.3000031,559.5999756,597.0999756,0,0,0,0,0,34.87955475,0,13.55208344,13.55208343
687,687,687,687,169.0,2023-04-25 15:16:21,85.96799469,31.61999893,2.69746387,559.5999756,13.54378258,687,171.6453382,3:16:21 PM,51.6353,32.4162,3.4436,2.3594,102308.056,43.5083,39.5407,6.8664,82.0959,-1274.0941,-1484.0717,172313.3586,161773.5368,135619.2183,136382.9708,133548.6004,134685.743,155731.3904,153983.242,163029.4892,159465.3006,-900.124,35.2447,35.6743,22.4264,24.404,37.3036,40.2275,99.886,19.6981,190.3089,66.7856,171.8985,170.8499,578.643,55.8401,109.0138,29.8163,42.458,78.7911,153.9094,114.5249,80.9441,90.8963,25.3664,153.4229,154.5172,153.7761,582.6656,1.9776,1.020129561,98.09999847,150.5250016,0.000748155,19.60000038,35.0,-4.616608262,20.70000076,20.39999962,157.5,169.5,357.4000015,37.92317581,0.965711832,35.93750095,0.743272603,39.00417805,0.949435771,0.054893672,795.4000244,85.96799469,31.61999893,0,100.8000031,2.69746387,2.715138495,1.215746939,2.70728302,153.6999969,152.3999939,154.8000031,152.3000031,559.5999756,597.1999817,0,0,0,0,0,34.92973995,0,13.54378258,13.54378258
688,688,688,688,169.0,2023-04-25 15:16:21,86.06399536,31.61999893,2.698913336,559.5999756,13.53548172,688,171.8951859,3:16:21 PM,53.0501,31.6405,3.4943,2.5252,102303.8128,43.5083,35.0353,1.2164,78.8603,-1276.5547,-1484.0717,171634.4647,160755.1973,135449.4955,136332.054,133344.9331,134346.2974,155612.5841,153949.2974,162910.6829,159414.3836,-900.0502,33.7409,35.8891,22.4264,24.404,37.3036,40.2242,99.8781,19.9032,187.5676,69.1327,171.8994,170.7994,576.6583,62.3559,108.9833,29.3605,43.7326,79.0379,151.5902,118.7865,81.0507,89.9209,25.8882,154.0148,154.8582,153.8343,581.5094,1.9776,1.020129561,98.09999847,150.75,0.000748155,19.60000038,35.0,-4.617231608,20.70000076,20.39999962,157.5,169.5,360.8000031,37.92317581,0.965711832,35.9212246,0.743272603,38.9512806,0.949435771,0.054893672,795.4000244,86.06399536,31.61999893,0,100.8000031,2.698913336,2.717616678,1.21546638,2.710135222,153.6999969,152.3999939,154.8000031,152.3000031,559.5999756,597.2999878,0,0,0,0,0,34.97992516,0,13.53548172,13.53548172
689,689,689,689,169.0,2023-04-25 15:16:21,86.15999603,31.61999893,2.700362801,559.5999756,13.52718086,689,172.1450335,3:16:21 PM,51.7031,33.4427,3.0764,2.6521,102295.3264,43.5035,40.3361,1.8742,79.6132,-1276.5547,-1491.4537,171736.2988,160568.5017,135670.1351,136213.248,133310.9886,134482.0756,155731.3904,153966.2697,162961.5998,159482.2729,-900.1979,34.3854,36.3187,22.4387,24.4163,37.3036,40.2242,99.8623,19.7109,194.5955,68.7297,172.4234,171.1585,578.9347,59.0311,106.6432,30.1515,42.0721,79.1411,155.6791,116.4443,81.2282,90.1409,25.7885,153.4643,154.6685,153.8509,582.2663,1.9776,1.020129561,98.09999847,150.9749985,0.000748155,19.60000038,35.0,-4.617854953,20.70000076,20.39999962,157.5,169.5,364.2000046,37.92317581,0.965711832,35.90494824,0.743272603,38.89838314,0.949435771,0.054893672,795.4000244,86.15999603,31.61999893,0,100.8000031,2.700362801,2.72009486,1.215185821,2.712987423,153.6999969,152.3999939,154.8000031,152.3000031,559.5999756,597.3999939,0,0,0,0,0,35.03011036,0,13.52718086,13.52718086
690,690,690,690,169.0,2023-04-25 15:16:21,86.2559967,31.61999893,2.701812267,559.5999756,13.51888001,690,172.3948812,3:16:21 PM,50.3286,34.3148,3.2101,2.3348,102342.0018,43.513,38.6359,6.118,82.1875,-1272.4536,-1486.5324,172228.4969,163912.0504,135500.4123,136043.5252,133395.85,134261.436,155595.6118,153694.7127,162690.0426,159380.439,-900.0502,34.6002,36.1039,22.4387,24.4245,37.3036,40.2144,99.8781,19.9221,191.4024,71.5745,172.4927,171.4412,577.5558,67.0722,110.1201,29.1706,44.4803,79.3055,150.8702,118.7514,81.6543,90.3511,25.7108,153.8344,154.5302,153.9285,581.7714,1.9858,1.020129561,98.09999847,151.1999969,0.000748155,19.60000038,35.0,-4.618478298,20.70000076,20.39999962,157.5,169.5,367.6000061,37.92317581,0.965711832,35.88867188,0.743272603,38.84548569,0.949435771,0.054893672,795.4000244,86.2559967,31.61999893,0,100.8000031,2.701812267,2.722573042,1.214905262,2.715839624,153.6999969,152.3999939,154.8000031,152.3000031,559.5999756,597.5,0,0,0,0,0,35.08029556,0,13.51888,13.51888001
691,691,691,691,170.0,2023-04-25 15:16:22,86.42879638,31.66799888,2.703794861,559.5999756,13.53059876,691,172.6447288,3:16:22 PM,51.0612,35.2738,3.8403,2.2296,102325.0289,43.5035,38.0227,3.6466,77.4664,-1271.6334,-1479.9706,171091.3496,161569.8689,135500.4123,136145.3589,133277.044,134329.3251,155595.6118,153830.4912,162774.9042,159397.4113,-900.0502,33.0965,35.6743,22.4551,24.4245,37.2977,40.2209,99.886,19.54,187.266,68.5208,172.269,171.0155,579.9143,55.7694,102.2939,30.4402,45.6392,79.165,150.9373,117.3256,81.3456,91.5227,23.8834,153.8401,154.7791,154.2907,581.2739,1.9694,1.020129561,98.15999908,151.3799987,0.001745696,19.60000038,35.0,-4.617480755,20.70000076,20.39999962,157.7,169.7399994,368.8600037,37.88736877,0.961371553,35.92881928,0.749783004,38.93880158,0.949435771,0.054893672,799.3200195,86.42879638,31.66799888,0,100.9200028,2.703794861,2.724256325,1.21621449,2.717522955,153.8599975,152.5799957,154.9800019,152.4800019,559.5999756,597.5599976,0,0,0,0,0,35.11971969,0,13.53059875,13.53059876
692,692,692,692,170.0,2023-04-25 15:16:22,86.60159607,31.71599884,2.705777454,559.5999756,13.54231751,692,172.8945765,3:16:22 PM,53.1497,38.3808,3.5209,2.3112,102333.5153,43.5035,40.4576,1.7816,80.3458,-1274.9143,-1481.611,171413.8242,160653.3633,135415.5509,136094.4421,133294.0163,134346.2974,155459.8333,153711.685,162723.9872,159363.4667,-900.1979,35.0298,36.7484,22.4428,24.4327,37.3066,40.2209,99.8702,19.5612,190.9269,69.5921,172.5797,171.1043,578.8298,63.284,105.6793,30.2305,41.8855,78.9807,154.3005,118.0192,81.2443,91.0713,24.3231,153.9052,154.863,154.2093,582.6626,1.9899,1.020129561,98.21999969,151.5600006,0.002743236,19.60000038,35.0,-4.616483212,20.70000076,20.39999962,157.9,169.9799988,370.1200012,37.85156174,0.957031274,35.96896668,0.756293404,39.03211746,0.949435771,0.054893672,803.2400146,86.60159607,31.71599884,0,101.0400025,2.705777454,2.725939608,1.217523718,2.719206285,154.0199981,152.7599976,155.1600006,152.6600006,559.5999756,597.6199951,0,0,0,0,0,35.15914383,0,13.5423175,13.54231751
693,693,693,693,170.0,2023-04-25 15:16:22,86.77439575,31.76399879,2.707760048,559.5999756,13.55403625,693,173.1444241,3:16:22 PM,50.7175,32.5304,3.7857,2.4248,102333.5153,43.5035,37.1119,-0.298,83.1032,-1274.9143,-1486.5324,169784.4791,158396.0443,135551.3291,136077.4698,133294.0163,134278.4083,155493.7779,153796.5466,162791.8765,159380.439,-900.124,35.4595,36.3187,22.4428,24.4327,37.3125,40.2308,99.8702,19.9469,190.0882,72.5831,172.686,171.6477,577.0983,51.662,103.9282,31.7818,44.4964,79.8738,153.2819,117.3756,81.6483,90.8573,24.8783,153.9045,155.0041,154.183,583.0427,1.9899,1.020129561,98.28000031,151.7400024,0.003740777,19.60000038,35.0,-4.615485668,20.70000076,20.39999962,158.1,170.2199981,371.3799988,37.8157547,0.952690995,36.00911407,0.762803805,39.12543335,0.949435771,0.054893672,807.1600098,86.77439575,31.76399879,0,101.1600021,2.707760048,2.72762289,1.218832946,2.720889616,154.1799988,152.9399994,155.3399994,152.8399994,559.5999756,597.6799927,0,0,0,0,0,35.19856796,0,13.55403625,13.55403625
694,694,694,694,170.0,2023-04-25 15:16:22,86.94719544,31.81199875,2.709742641,559.5999756,13.565755,694,173.3942718,3:16:22 PM,52.1955,33.5967,3.1352,2.2579,102333.5153,43.5035,40.1357,2.8155,77.6902,-1270.8132,-1470.9481,171311.9901,161926.2878,135381.6064,136009.5807,133412.8222,134414.1865,155493.7779,153694.7127,162740.9596,159261.6327,-900.0502,33.5261,36.3187,22.4592,24.4409,37.3066,40.2242,99.8702,19.8481,190.523,69.8347,172.6523,171.7281,578.5508,67.9821,104.9934,29.5532,44.3936,79.7256,153.4026,118.3963,81.923,92.6299,25.2356,153.9053,154.8098,154.0065,580.8907,1.9817,1.020129561,98.34000092,151.9200043,0.004738317,19.60000038,35.0,-4.614488125,20.70000076,20.39999962,158.3,170.4599975,372.6399963,37.77994767,0.948350716,36.04926147,0.769314205,39.21874923,0.949435771,0.054893672,811.0800049,86.94719544,31.81199875,0,101.2800018,2.709742641,2.729306173,1.220142174,2.722572946,154.3399994,153.1200013,155.5199981,153.0199981,559.5999756,597.7399902,0,0,0,0,0,35.2379921,0,13.565755,13.565755
695,695,695,695,171.0,2023-04-25 15:16:23,87.11999512,31.8599987,2.711725235,559.5999756,13.57747375,695,173.6441194,3:16:23 PM,53.5489,38.7195,3.1306,2.6679,102299.5696,43.5083,33.7237,2.2464,77.2425,-1269.1727,-1484.0717,172007.8564,162350.596,135449.4955,136111.4144,133361.9054,134583.9093,155493.7779,153796.5466,162774.9042,159363.4667,-900.1979,34.815,36.5335,22.4428,24.4573,37.3095,40.2177,99.8702,19.6474,193.3161,70.4986,172.7408,172.0084,578.0616,60.6926,107.0632,31.0599,42.5847,79.7127,154.2053,120.2604,81.9976,92.2221,25.0148,153.7894,154.8097,154.3048,581.4641,2.0145,1.020129561,98.40000153,152.1000061,0.005735858,19.60000038,35.0,-4.613490582,20.70000076,20.39999962,158.5,170.6999969,373.8999939,37.74414063,0.944010437,36.08940887,0.775824606,39.31206512,0.949435771,0.054893672,815.0,87.11999512,31.8599987,0,101.4000015,2.711725235,2.730989456,1.221451402,2.724256277,154.5,153.3000031,155.6999969,153.1999969,559.5999756,597.7999878,0,0,0,0,0,35.27741623,0,13.57747375,13.57747375
696,696,696,696,171.0,2023-04-25 15:16:23,87.11999512,31.8599987,2.711725235,559.5999756,13.58020816,696,173.8939671,3:16:23 PM,53.3717,32.398,3.2891,2.3981,102303.8128,43.5035,40.8887,3.2172,83.0421,-1266.712,-1479.9706,171821.1605,162112.9834,135619.2183,136111.4144,133344.9331,134685.743,155612.5841,153830.4912,162774.9042,159295.5774,-900.124,34.815,35.8891,22.4551,24.4491,37.3095,40.2209,99.8545,19.6914,190.5477,69.1259,172.8254,171.9464,577.1129,53.4163,109.9046,31.4726,45.4986,79.8039,152.8254,117.5125,82.0842,90.7024,23.1597,153.6774,154.9315,154.3497,583.0437,1.994,1.020129561,98.54000092,152.1000061,0.005735858,19.60000038,35.0,-4.613490582,20.70000076,20.39999962,158.7,170.9199981,373.8999939,37.76692734,0.944010437,36.08940887,0.782335031,39.31206512,0.949435771,0.054893672,817.3400024,87.11999512,31.8599987,0,101.5200012,2.711725235,2.730989456,1.221451402,2.724256277,154.6399994,153.4400025,155.8599975,153.3599975,559.5999756,597.7999878,0,0,0,0,0,35.27741623,0,13.58020816,13.58020816
697,697,697,697,171.0,2023-04-25 15:16:23,87.11999512,31.8599987,2.711725235,559.5999756,13.58294257,697,174.1438147,3:16:23 PM,54.7154,35.8826,3.0201,2.4601,102337.7585,43.5083,38.891,1.7147,77.151,-1269.1727,-1479.1504,169954.2025,160195.1105,135551.3291,136315.0817,133412.8222,134465.1034,155595.6118,153745.6296,162757.9319,159295.5774,-900.0502,33.9558,36.3187,22.4633,24.4737,37.3095,40.2242,99.8545,19.8169,189.6598,69.6562,173.1155,172.1319,580.3374,58.0086,106.3243,31.5535,45.9393,79.8375,153.5329,117.8176,82.2787,92.355,22.1945,154.0085,155.0229,154.1366,581.3222,2.0104,1.020129561,98.68000031,152.1000061,0.005735858,19.60000038,35.0,-4.613490582,20.70000076,20.39999962,158.9,171.1399994,373.8999939,37.78971405,0.944010437,36.08940887,0.788845455,39.31206512,0.949435771,0.054893672,819.6800049,87.11999512,31.8599987,0,101.6400009,2.711725235,2.730989456,1.221451402,2.724256277,154.7799988,153.5800019,156.0199981,153.5199981,559.5999756,597.7999878,0,0,0,0,0,35.27741623,0,13.58294256,13.58294257
698,698,698,698,171.0,2023-04-25 15:16:23,87.11999512,31.8599987,2.711725235,559.5999756,13.58567697,698,174.3936624,3:16:23 PM,52.6555,37.9039,3.7045,2.3152,102337.7585,43.5035,37.3669,5.8561,81.1191,-1265.8918,-1475.0492,171889.0499,162299.679,135398.5786,136298.1094,133412.8222,134431.1588,155612.5841,153966.2697,162757.9319,159380.439,-900.124,35.4595,36.3187,22.4551,24.4696,37.3154,40.2275,99.886,19.6176,194.3143,69.037,173.1285,172.3768,579.3603,55.1888,102.3777,29.5735,43.0362,80.1618,155.9094,116.9194,82.2359,91.8665,22.2677,153.6436,155.0368,154.2098,582.6057,2.0145,1.020129561,98.81999969,152.1000061,0.005735858,19.60000038,35.0,-4.613490582,20.70000076,20.39999962,159.1,171.3600006,373.8999939,37.81250077,0.944010437,36.08940887,0.79535588,39.31206512,0.949435771,0.054893672,822.0200073,87.11999512,31.8599987,0,101.7600006,2.711725235,2.730989456,1.221451402,2.724256277,154.9199981,153.7200012,156.1799988,153.6799988,559.5999756,597.7999878,0,0,0,0,0,35.27741623,0,13.58567697,13.58567697
699,699,699,699,172.0,2023-04-25 15:16:24,87.11999512,31.8599987,2.711725235,559.5999756,13.58841138,699,174.6435101,3:16:24 PM,54.911,36.5069,4.0178,2.2524,102337.7585,43.5035,39.4982,0.0467,78.8603,-1274.9143,-1487.3526,172703.7226,163334.9911,135500.4123,136128.3866,133531.6282,134532.9925,155595.6118,153847.4635,162639.1256,159346.4944,-900.1979,34.6002,36.3187,22.4551,24.4778,37.3214,40.2242,99.8781,19.5557,193.0431,70.3728,173.2565,172.3746,577.0022,46.2145,108.8388,29.8178,44.5811,80.0791,154.5503,120.6276,82.3863,93.5516,22.5754,153.8624,154.737,154.4564,581.1598,2.0227,1.020129561,98.95999908,152.1000061,0.005735858,19.60000038,35.0,-4.613490582,20.70000076,20.39999962,159.3,171.5800019,373.8999939,37.83528748,0.944010437,36.08940887,0.801866304,39.31206512,0.949435771,0.054893672,824.3600098,87.11999512,31.8599987,0,101.8800003,2.711725235,2.730989456,1.221451402,2.724256277,155.0599975,153.8600006,156.3399994,153.8399994,559.5999756,597.7999878,0,0,0,0,0,35.27741623,0,13.58841137,13.58841138
700,700,700,700,172.0,2023-04-25 15:16:24,87.11999512,31.8599987,2.711725235,559.5999756,13.59114578,700,174.8933577,3:16:24 PM,53.5783,35.3468,3.8682,2.3831,102325.0289,43.5083,34.9502,4.0562,81.2616,-1283.9368,-1484.8919,172771.612,163385.9081,135585.2737,136281.1372,133310.9886,134566.937,155595.6118,154000.2143,162774.9042,159363.4667,-900.3456,35.0298,35.6743,22.4469,24.4737,37.3214,40.2209,99.8545,19.8438,193.7237,69.8167,173.4711,172.5286,577.3272,36.3018,105.9143,30.613,43.6697,79.8861,155.9646,116.8324,82.6472,92.9298,22.6296,154.1605,155.1819,154.6184,582.8802,2.0268,1.020129561,99.09999847,152.1000061,0.005735858,19.60000038,35.0,-4.613490582,20.70000076,20.39999962,159.5,171.8000031,373.8999939,37.85807419,0.944010437,36.08940887,0.808376729,39.31206512,0.949435771,0.054893672,826.7000122,87.11999512,31.8599987,0,102.0,2.711725235,2.730989456,1.221451402,2.724256277,155.1999969,154.0,156.5,154.0,559.5999756,597.7999878,0,0,0,0,0,35.27741623,0,13.59114578,13.59114578
